Participant,Scenario,Model,Log-Likelihood,AIC,BIC,Beta
18,indifference,APUM,-7.850519483330266,19.701038966660533,20.306209152648623,"[-131.8085, -41.436]"
18,indecisiveness,Luce,-4.384306279912798e-06,100.00000876861256,115.12926341831485,"[12.5282, 0.018, -9.4625, -0.7555, 0.4175, -0.2046, -0.692, -0.1476, -1.6309, -1.4321, 2.868, -1.2887, -0.8323, -1.2976, -1.2476, 4.8043, -3.1818, -2.9962, 2.4469, -4.0607, -0.0842, 3.5224, -2.2699, -1.7571, 1.8358, -1.0268, -0.0579, 0.1923, -0.5537, 0.0175, -0.0697, 0.0992, -0.4238, 1.5183, 1.2008, -1.7225, 0.3093, 1.4394, -0.9963, -0.5501, -0.175, 1.7511, -1.0527, 5.3451, 6.6697, -6.1609, -5.6709, -0.2379, -1.461, -0.3084]"
18,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,"[1.1378, -0.591, 0.5891, 0.1686, 0.71, 1.818, 0.5898, 0.1469, 1.9284, 0.3496, -0.7929, 0.6875, 0.4475, -0.3079, -0.5176, -0.2983, -0.5319, -0.2658, -0.8428, 0.3862, 0.3112, 0.3452, -0.0624, -0.1777, 1.442, 0.0674, 1.2638, -0.9964, 0.5892, -0.7347, -0.5562, -0.4119, -0.4746, -0.4696, 1.2173, 0.0454, 0.2251, -0.4572, 0.8569, 0.3551, -0.3089, -1.5843, 0.2163, 0.5757, -0.9788, -0.2954, 0.5372, -1.5709, -0.6489, 0.3769]"
18,indecisiveness,ARUM,-1.0321081088582244e-06,100.00000206421622,115.12925671391851,"[12.01, 1.9916, -8.7521, 0.015, -0.3053, 0.9231, -1.4355, -0.0548, -1.2881, -6.176, 8.3965, -0.7832, 0.2152, -0.216, -1.6888, 6.1925, -1.6628, -2.2728, 1.8495, 1.1494, -2.5624, 2.2016, 0.439, -2.3178, 5.5149, -4.257, -2.5461, -2.1595, -5.2259, -3.4496, -2.5237, 0.0768, -1.8842, 2.9793, 3.6082, -3.3033, -2.696, 3.9098, -0.5363, -0.9437, -1.2865, 2.0729, -3.3332, 1.1589, 4.3478, -1.4082, -1.7576, -3.6518, -3.6967, 1.1491]"
18,indecisiveness,APUM,4.986525377130101e-05,99.99990026949246,115.12915491919475,"[2.3844, -0.4927, -1.8409, -1.0168, -0.9769, -0.5231, 0.9092, 1.5588, 0.4787, -1.5259, 3.3235, -0.9243, 1.814, -2.7415, 0.8505, 0.9601, 0.3121, -1.1518, 0.7831, 0.4986, -0.0333, 0.7898, -0.8431, -0.1778, 0.2492, -0.8857, 0.0549, -0.677, -1.672, 0.3896, -1.3262, -0.9797, 0.1111, -0.5905, 1.512, -0.2986, -0.9653, 1.8952, 0.1261, -0.4957, -0.7078, 0.9786, -0.782, 1.7007, 0.9417, 0.1706, -1.9882, -0.9017, -0.2796, 0.5544]"
18,experimentation,Luce,-10.381019441492521,24.762038882985042,25.367209068973132,"[0.3226, 0.6808]"
18,experimentation,RUM,-92.10340366976185,188.2068073395237,188.8119775255118,"[2.0632, 0.2991]"
18,experimentation,ARUM,-10.381019441494644,24.762038882989287,25.36720906897738,"[0.3226, 0.6808]"
18,experimentation,APUM,-9.337359712306533,22.674719424613066,23.27988961060116,"[0.2933, 0.6168]"
19,indifference,Luce,-10.272123659307976,24.54424731861595,25.149417504604045,"[43.6572, -45.6877]"
19,indifference,RUM,-10.272123367425728,24.544246734851455,25.14941692083955,"[0.4366, -0.4569]"
19,indifference,ARUM,-10.27212366148009,24.54424732296018,25.149417508948275,"[43.6609, -45.6906]"
19,indifference,APUM,-9.240455448416709,22.480910896833418,23.086081082821508,"[39.4493, -41.2828]"
19,indecisiveness,Luce,-1.0341200993562035e-06,100.00000206824019,115.12925671794248,"[6.4858, -0.5955, -2.6913, -1.0352, 1.5731, -1.241, -0.3526, 0.8938, 0.1628, 1.1074, -0.4654, 2.0302, -2.1903, 1.01, 1.6642, -0.5749, -1.6546, 0.2636, 1.5886, -0.0207, -1.3638, 1.2484, 0.3747, 0.343, -0.9808, 2.5025, -1.1921, -0.167, -0.6984, 2.1444, 2.6483, -0.5406, -0.2353, 0.5071, -0.8776, 1.1693, 2.6044, -1.2107, -0.8876, -1.2652, 0.5518, -2.2056, 2.7438, 3.3025, 0.4976, 0.179, -0.2169, -1.0044, 0.3925, -0.3519]"
19,indecisiveness,RUM,-147.36544593161895,394.7308918632379,409.8601465129402,"[-1.1974, -0.8093, -0.2328, 0.0642, 0.1145, 1.8027, 1.6248, 1.3029, 2.5144, 0.8241, 1.1084, 0.8048, 0.6409, 0.3944, -0.3969, -1.2468, -0.1307, 0.5658, 0.0723, -1.0653, -0.1659, -0.218, -0.0624, 0.4909, 0.7063, -0.5001, 0.9811, 1.1316, 0.3203, 0.6648, 0.9842, -1.0976, 1.0547, -0.7901, -0.6927, 0.1963, -2.144, 0.1756, 0.9818, -1.6459, 1.089, -0.6988, 0.2069, -0.5536, 0.5729, 1.0249, 0.647, -0.004, -0.4759, -0.0693]"
19,indecisiveness,ARUM,-2.6469225649062835e-06,100.00000529384513,115.12925994354742,"[9.8196, -1.7193, -6.2031, -0.4846, -1.1319, -0.6334, 1.6592, 1.7272, -3.011, -0.2819, -1.8795, 6.9389, -4.3487, 3.7861, 0.8448, -1.6778, -1.3402, -0.8536, 1.6582, 1.558, -2.0858, 3.458, 1.1069, -5.3749, -0.9001, 2.3197, -2.7795, 3.4018, -1.716, 2.6936, -0.9796, 0.0323, -1.3843, -2.2228, 0.7224, 3.8628, 2.5116, -1.3527, -2.5497, -0.55, -0.376, -3.0507, 1.4933, -0.2304, 0.8809, -2.7786, -0.232, -1.5413, -1.5052, -0.2394]"
19,indecisiveness,APUM,5.2249750196413014e-05,99.9998955004996,115.1291501502019,"[1.0234, -0.9457, -1.3705, -0.1323, 0.2841, -0.7347, 0.1541, 0.2915, -0.5715, -2.2653, -1.8178, 1.5325, -0.2977, 1.4474, 1.0477, 0.7337, -0.3397, 0.645, -0.7906, -1.1824, 0.1952, 1.589, -0.482, -2.3007, -0.518, 1.0095, -0.3708, 0.2567, -0.6225, 0.6823, 0.3202, -0.0451, -0.703, -0.782, -1.1384, 1.0317, 1.3722, 0.5963, 0.5751, -0.753, -0.7424, -1.9855, 1.06, 0.1357, 1.4229, -2.6434, 0.5352, -0.6728, 0.3145, 0.7586]"
19,experimentation,Luce,-9.801743630114458,23.603487260228917,24.20865744621701,"[-0.3148, 7.2522]"
19,experimentation,RUM,-41.70734329515985,87.4146865903197,88.01985677630779,"[-0.168, 0.0669]"
19,experimentation,ARUM,-9.801743630132176,23.60348726026435,24.208657446252445,"[-0.3148, 7.2523]"
19,experimentation,APUM,-8.815467199239151,21.630934398478303,22.236104584466396,"[-0.2854, 6.5093]"
20,indifference,Luce,-9.524310034343122,23.048620068686244,23.653790254674334,"[-89.2052, 90.3657]"
20,indifference,RUM,-9.524309750928843,23.048619501857686,23.65378968784578,"[-0.8922, 0.9037]"
20,indifference,ARUM,-9.524310031194055,23.04862006238811,23.653790248376204,"[-89.2073, 90.3674]"
20,indifference,APUM,-8.565391950184,21.130783900368,21.735954086356095,"[-80.5597, 81.5842]"
20,indecisiveness,Luce,-5.557823092434461e-06,100.00001111564619,115.12926576534848,"[-1.9941, -0.8013, 1.2364, -2.1955, 2.2352, -0.6554, -4.7137, 0.3943, -1.4938, 1.337, -4.2918, -1.4311, 2.1096, 0.7569, 1.2561, -2.6193, 0.3969, -0.9989, 1.0561, -0.1169, -1.4941, 2.2799, -0.5952, -0.9628, 1.0437, -1.2372, -2.102, -0.2751, 0.4756, 0.6313, -1.4939, -0.5363, -0.8843, 1.5674, 1.696, 2.8368, -0.5918, -0.1733, -2.1684, -0.941, 0.5582, -0.3936, 2.7855, -0.5946, -1.152, -0.8456, 2.3432, -1.5056, -2.1865, 0.5968]"
20,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,"[-1.3202, -0.1712, -0.2503, -0.1101, 1.1679, -0.1048, -0.2948, -0.9367, 1.3286, -1.4312, -0.553, 1.6939, 0.4682, -0.0202, 0.0217, -0.9464, -0.0685, -0.3499, 0.1796, -1.5062, 0.3979, 1.0166, -0.2038, 0.6471, 0.3103, -0.6077, -1.0585, -0.9184, 0.2929, -0.0561, 1.2751, 0.7909, 0.7888, 0.2631, -0.9622, 0.3253, 0.0639, -1.1384, 1.2099, 1.1023, -1.1441, -0.6378, -0.55, 0.6099, 0.4947, 0.0444, 0.2739, -1.2876, 0.3814, -0.1009]"
20,indecisiveness,ARUM,-1.1642065994476098e-06,100.0000023284132,115.12925697811549,"[-4.3091, -2.9958, 5.1203, -3.3879, 3.5014, 0.0185, -4.6618, 0.607, -1.2338, 4.084, -5.5764, -6.655, 5.7084, 1.2264, 0.5479, -0.6863, -0.648, -1.0635, 3.133, 0.199, -2.218, 3.4315, -1.8746, -1.6647, 4.6984, -2.7499, -1.5737, -2.8654, 0.6133, -1.2374, -0.7434, -0.8338, 0.063, 2.5214, 2.4311, 4.0455, 2.6145, -1.6225, -2.8009, -2.4993, -2.7805, -1.4863, 3.7985, -1.3538, -1.1741, 3.6279, 2.7608, -2.0593, -0.4629, -1.7644]"
20,indecisiveness,APUM,2.0924745218986263e-05,99.99995815050956,115.12921280021185,"[-2.0217, 0.2806, 1.9591, -1.8556, 2.0295, -1.7832, -2.2485, -0.2846, -0.7543, 1.1056, -2.2141, -1.6089, 1.3173, -0.7144, 2.8052, -0.641, 0.6352, -1.012, 0.5874, -0.1585, 1.105, 2.3489, 0.1348, -0.7788, 2.101, 0.9718, 0.3364, -1.3738, -0.3849, -0.2714, -1.0934, 0.4876, -1.4411, 0.2543, 1.2494, 2.1539, 1.3221, -0.2887, -0.6927, -1.2098, -1.204, -1.7196, 0.7786, -1.7048, 0.6049, -0.226, 0.9227, -0.9293, -0.4157, -1.5954]"
20,experimentation,Luce,-8.691623714754169,21.383247429508337,21.98841761549643,"[-0.7057, 8.8583]"
20,experimentation,RUM,-23.895578205903888,51.791156411807776,52.39632659779587,"[-1.0662, 0.1071]"
20,experimentation,ARUM,-8.691623714758542,21.383247429517084,21.988417615505178,"[-0.7057, 8.8584]"
20,experimentation,APUM,-7.811394253695298,19.622788507390595,20.22795869337869,"[-0.6376, 7.9062]"
21,indifference,Luce,-9.73454766121328,23.46909532242656,24.074265508414655,"[50.0662, 26.4096]"
21,indifference,RUM,-9.734547346136031,23.469094692272062,24.074264878260152,"[0.5006, 0.2642]"
21,indifference,ARUM,-9.73454767662013,23.46909535324026,24.07426553922835,"[50.0673, 26.4076]"
21,indifference,APUM,-8.754617635168849,21.509235270337697,22.11440545632579,"[44.7367, 23.9705]"
21,indecisiveness,Luce,-1.5673684887844623e-06,100.00000313473697,115.12925778443926,"[-4.4916, 1.5533, -0.2561, -0.5558, -1.2434, 0.1344, 3.6524, -5.4107, 6.4226, 3.733, -3.5253, 9.3595, -6.0243, -0.949, -1.075, 4.788, -4.3876, -3.9382, -1.1516, -1.5131, 3.5266, -1.1603, -2.0544, 4.4827, 1.9772, -0.509, -1.1063, -1.008, -1.0792, 1.7802, 4.5941, -7.1905, -6.6008, 3.8908, 5.4933, -0.0132, -1.4125, -0.6682, 2.3611, -3.4967, -4.7346, 12.5199, -10.8657, -1.4065, -1.845, -2.3437, -3.0669, 4.9244, 2.1316, -0.7548]"
21,indecisiveness,RUM,-92.10340366976183,284.20680733952366,299.336061989226,"[-1.3942, -0.5949, -0.2221, -0.3747, 0.0535, 0.9716, 0.8664, -0.7693, -0.0304, 0.7941, 1.0357, -0.6612, 0.7082, 0.3311, -1.066, 0.8002, 0.1515, -1.7414, -0.2939, 0.0399, -0.6058, 1.2282, 1.2645, -0.3825, -0.4922, -0.1312, -0.2001, -0.5925, -3.7088, 1.7548, 0.0004, -0.1783, 0.3252, -0.0801, -0.4303, -1.0056, -1.8386, -1.3544, -1.1167, 0.6509, 0.7246, -0.8818, -2.6637, 0.0091, -0.4215, -0.4463, 0.9559, 0.1387, -0.9764, -1.2064]"
21,indecisiveness,ARUM,-5.793320874718565e-06,100.00001158664175,115.12926623634404,"[-1.9917, 0.0184, 0.7319, 1.0262, -1.3799, 0.0878, 5.2164, -4.1063, 6.308, 2.0607, -3.0919, 5.8079, -4.4343, 2.183, 0.7699, 5.4901, -3.3084, -4.0522, -0.9307, 0.242, 1.5326, -2.3016, -0.9521, 0.1607, 1.6291, 0.0466, -1.3934, -0.8818, -1.4452, -1.2107, -0.9195, 0.4893, -0.9123, 0.7863, 1.1952, -1.2071, -0.3315, -2.5624, 3.7971, -5.7229, -2.2895, 5.6894, -2.8721, -1.4379, 0.1268, -1.3485, -0.5614, -0.1023, 1.2913, 0.3781]"
21,indecisiveness,APUM,7.232301339876539e-05,99.9998553539732,115.12911000367549,"[-1.1002, -0.2592, -1.0915, -2.246, -0.9413, 1.1231, 2.5062, -1.0192, 0.4913, -0.7583, -0.7933, 0.9612, -1.0405, -1.2234, 0.1278, 0.7459, -1.0242, 0.0089, 0.7567, 1.2235, 1.0629, 0.0937, -0.4447, 1.6019, 1.4383, -0.7747, -1.1074, -0.1976, -0.2316, -0.1507, -0.3193, -0.2131, -0.2616, 0.4231, 0.9133, 0.9892, -1.2706, -0.3268, 1.4811, 1.2132, -0.6891, 2.3343, -2.1501, 0.6391, 0.3294, -1.2394, 0.2912, 2.1036, 0.7111, 1.5159]"
21,experimentation,Luce,-10.242228013185075,24.48445602637015,25.08962621235824,"[0.3236, 2.3973]"
21,experimentation,RUM,-92.10340366976185,188.2068073395237,188.8119775255118,"[0.31, 0.5218]"
21,experimentation,ARUM,-10.242228013184912,24.484456026369823,25.089626212357913,"[0.3236, 2.3973]"
21,experimentation,APUM,-9.211757208124423,22.423514416248846,23.028684602236936,"[0.2941, 2.1678]"
22,indifference,Luce,-10.843583353771281,25.687166707542563,26.292336893530653,"[14.5162, -16.5419]"
22,indifference,RUM,-10.843583048789057,25.687166097578114,26.292336283566208,"[0.1451, -0.1654]"
22,indifference,ARUM,-10.84358335138209,25.68716670276418,26.292336888752274,"[14.5163, -16.5427]"
22,indifference,APUM,-9.758012144653485,23.51602428930697,24.121194475295063,"[13.1782, -15.0196]"
22,indecisiveness,Luce,-1.2503770247330386e-06,100.00000250075405,115.12925715045634,"[9.3749, -0.1459, -6.7932, -2.0383, 0.2669, 1.3417, 0.2147, 0.3388, -0.4846, -4.2708, 4.2917, 2.6683, -3.2239, 6.5584, 5.3179, -5.8429, -0.9668, -1.3375, -1.8198, -2.0749, 5.3664, -1.4361, -1.8997, 4.2124, 1.9013, -6.264, 2.2092, -5.1986, 2.3791, 5.1528, 3.647, -2.1827, -3.1123, -0.7776, -0.0624, 4.9512, 6.8151, -2.4434, -5.9805, 1.4118, 0.9202, 7.9471, -6.0516, -4.6794, -3.845, -2.1358, -3.506, 4.6839, 4.6948, 1.1442]"
22,indecisiveness,RUM,-110.5240844237142,321.0481688474284,336.1774234971307,"[2.5324, -0.0209, 0.1265, -0.2502, 0.7377, -1.0739, 1.896, -0.1242, -0.3952, 0.97, -0.8909, 0.7193, 1.4052, -0.2413, 2.0528, 0.6443, 0.6567, 1.3659, 1.6307, 0.2618, 0.7969, 1.3963, -1.1618, -1.7295, -0.0576, -1.7535, -0.314, 0.3144, -0.2756, -0.1416, -1.0017, 0.7881, -1.0635, -2.1029, -0.2073, 0.915, 0.0798, -1.1648, 0.102, 0.4383, 0.0903, -0.2646, 0.486, -1.7384, -0.894, -1.3052, 1.3484, 0.712, 0.1851, -1.4506]"
22,indecisiveness,ARUM,-3.89366007538829e-06,100.00000778732016,115.12926243702245,"[7.0775, -1.5999, -2.7754, 0.3878, 0.0439, 0.2729, 3.3059, 2.6005, -2.579, -2.4853, 2.1357, 1.0678, -0.7222, 2.0334, 2.783, -1.1154, -0.4259, -0.8373, 2.229, -6.4585, 2.7003, 2.6054, -6.1351, 4.6501, -0.1902, 0.536, 2.7285, -1.5273, 1.114, 2.1948, -0.7997, -1.0375, -0.4488, -1.9393, 0.0454, 2.5041, 0.0641, 0.1096, -1.0107, -1.0282, -1.6865, 2.0037, -1.6148, 0.2488, -0.6857, 0.1857, -2.6925, 2.2655, 2.6563, 0.3792]"
22,indecisiveness,APUM,2.3126774194680412e-05,99.99995374645161,115.1292083961539,"[4.4294, -0.1961, -1.6384, -3.0804, 1.4517, 0.0842, -3.0714, -0.9233, -0.9867, -1.9914, 0.523, -0.4788, 0.9089, 2.6156, -1.335, -0.5903, -0.5748, -0.6748, -2.4474, -2.0107, 1.7583, -2.2851, 0.7534, 3.776, -0.0975, -0.4387, 0.3555, -0.5401, 1.3058, 2.0131, 0.961, 1.7415, -1.3414, -0.347, 0.2425, -0.8461, 2.2569, -0.3644, -0.4356, -2.7946, -1.3574, 3.4598, -0.3498, -1.7767, -0.7687, -1.6984, 0.448, 2.4225, 2.7366, -1.1071]"
22,experimentation,Luce,-10.01915168417805,24.0383033683561,24.64347355434419,"[0.2172, -5.5297]"
22,experimentation,RUM,-110.52408442371423,225.04816884742846,225.65333903341656,"[1.6002, 0.8265]"
22,experimentation,ARUM,-10.019151684179889,24.038303368359777,24.64347355434787,"[0.2172, -5.5297]"
22,experimentation,APUM,-9.011505067668296,22.02301013533659,22.628180321324685,"[0.1973, -4.9842]"
23,indifference,Luce,-10.742795360769385,25.48559072153877,26.090760907526864,"[22.9869, -22.4489]"
23,indifference,RUM,-10.742795055361055,25.48559011072211,26.0907602967102,"[0.2299, -0.2245]"
23,indifference,ARUM,-10.742795372187958,25.485590744375916,26.090760930364006,"[22.9908, -22.4493]"
23,indifference,APUM,-9.66654494608548,23.33308989217096,23.938260078159054,"[20.8543, -20.3647]"
23,indecisiveness,Luce,-1.4719781403395863e-06,100.00000294395628,115.12925759365856,"[-2.325, -1.5286, 1.7396, -1.5116, 2.8367, 1.2204, -3.008, 1.617, 0.4143, -0.1268, 0.4077, 1.6465, -1.8772, -0.4943, -1.198, 1.5923, 3.1048, 2.1652, 3.4083, 1.0667, -1.6032, -0.2168, -1.6052, 0.6453, 0.1637, -1.4516, 0.7926, -2.6532, 2.2732, 0.6334, 1.5834, 0.7752, -2.1353, -0.4189, -0.783, 1.3266, 0.9685, -0.6676, -0.9057, 0.3945, 1.1086, -2.191, -2.5216, -1.0404, -0.249, 0.5623, 1.1662, -2.2526, 0.2933, 0.2691]"
23,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,"[0.3085, 0.4883, 0.0781, -0.4838, 1.1297, 0.1569, -0.1657, -0.0087, -0.03, -0.1758, 0.4461, -0.9359, -0.8628, 0.5593, -0.1452, 0.9714, 0.4089, -0.5526, 0.5751, 1.1972, 0.447, 0.6656, -0.1718, 0.993, -0.5807, 0.3385, 2.5695, 0.5389, -0.4207, -0.4233, -0.0713, 0.8512, 0.1458, -0.6485, -0.6503, 0.152, 0.0424, 0.455, 0.9175, 2.7274, -1.462, 0.6869, 0.0983, -1.8446, 1.2495, 0.4212, 0.7998, -1.6994, -0.2204, -1.0792]"
23,indecisiveness,ARUM,-1.2010941275513289e-06,100.00000240218826,115.12925705189055,"[0.1443, -2.02, 4.5024, -3.5, 2.9224, 1.0924, -1.7441, 0.276, -2.7839, 0.8774, -0.3844, 3.3533, -2.4745, -0.8783, -1.4437, -1.4982, 4.3304, 3.0475, 2.6872, -1.5251, 0.5077, 2.016, -2.7468, 1.7442, -2.309, -1.9744, 3.8144, -0.6488, 4.2036, 2.7383, 1.3588, 0.1535, -0.5881, -2.2807, -0.8068, 5.1571, 4.0364, -6.221, -0.5719, 1.8386, 0.3962, -1.2133, -1.5042, -0.5556, 0.1797, 3.1469, 2.5026, 0.8625, -2.0719, 0.1493]"
23,indecisiveness,APUM,5.892655883820305e-05,99.99988214688233,115.12913679658462,"[-2.2684, -0.1704, 0.2855, -1.5618, 2.2239, 1.1184, -0.2348, -0.3498, -1.6883, 0.8205, 0.9139, 0.8554, -1.8514, -1.0195, -0.2109, -0.6032, 0.5528, 0.6311, 0.6337, -0.4749, -0.834, 1.1505, -2.1093, -1.6051, -2.0565, 0.6707, 0.5413, -1.5211, 0.418, -0.1106, 1.8655, -0.117, 0.0825, -0.7912, -0.0573, 2.0839, 0.9977, 1.3215, 1.215, 1.0965, 1.0771, 0.4285, 0.1569, 0.5326, 1.1266, 1.4667, 2.0229, 0.1854, -0.0271, 0.6959]"
23,experimentation,Luce,-10.466043190746893,24.932086381493786,25.537256567481876,"[-0.0652, 4.638]"
23,experimentation,RUM,-58.81810712452033,121.63621424904066,122.24138443502875,"[-0.4953, 0.6807]"
23,experimentation,ARUM,-10.466043190734638,24.932086381469276,25.53725656745737,"[-0.0652, 4.638]"
23,experimentation,APUM,-9.41644842650545,22.8328968530109,23.438067038998994,"[-0.0594, 4.1851]"
24,indifference,Luce,-8.547267683458905,21.09453536691781,21.699705552905904,"[-407.5055, 76.6844]"
24,indifference,RUM,-8.547267416527982,21.094534833055963,21.699705019044053,"[-4.0755, 0.7669]"
24,indifference,ARUM,-8.547267697574332,21.094535395148664,21.699705581136755,"[-407.6332, 76.7]"
24,indifference,APUM,-7.684837969654759,19.369675939309516,19.97484612529761,"[-368.6172, 69.21]"
24,indecisiveness,Luce,-2.1105517421067895e-06,100.00000422110348,115.12925887080577,"[-1.6151, -0.0595, 3.0372, -0.5265, -0.2257, 0.9015, 0.5444, 0.8066, -1.141, -3.0275, 3.4023, 5.6428, -3.1183, 0.8888, 2.3075, -1.6592, -1.6735, -1.4993, -1.0736, 0.634, -0.8186, -0.1247, 2.0298, -0.2333, -2.0588, 2.7562, -0.8799, -0.4972, -2.0127, -0.347, -0.6638, -0.4318, -0.8517, 2.1995, 1.6379, -1.7317, -0.9743, -1.3855, 4.7726, 1.8873, 0.7036, -1.4444, -1.6654, -0.4648, -0.0026, 1.4329, -1.5094, 2.0578, 0.4171, -1.3936]"
24,indecisiveness,RUM,-110.5240844407787,321.0481688815574,336.1774235312597,"[-0.5057, 1.1767, 0.3447, 0.4045, 1.3285, -1.0363, -1.0518, -2.2637, 0.8771, 0.5625, 0.724, -1.183, -1.6042, -1.3196, -0.9226, 1.554, 1.0001, -0.4582, 0.2993, -0.6784, 0.3643, -1.1381, 0.7503, -0.8497, 0.8059, -0.4274, -0.7901, 1.613, 0.1769, -0.3244, 0.756, -1.34, 1.1069, -0.1373, 0.603, -1.5479, -0.3824, 0.0046, 1.0303, 0.6804, -0.3925, 0.3179, 1.2566, -0.2, -0.3089, -1.8897, -0.2791, -1.7396, -0.1143, 0.9881]"
24,indecisiveness,ARUM,-4.235435346789742e-06,100.0000084708707,115.12926312057299,"[-2.2019, -0.2948, 1.2811, -0.0272, -0.5024, -1.7132, 1.3422, 2.0971, -1.0956, -1.207, -0.3889, 1.8286, -1.701, 1.3489, 1.9787, -0.6291, -1.0982, -0.2687, -0.9481, 0.9002, -2.5987, 2.5501, 3.215, -3.0676, -0.3148, 2.8015, -1.2722, 1.0269, -0.2836, -0.4843, -1.2848, -0.253, -1.7268, 0.1598, 3.2354, -0.5333, 0.1396, -2.6819, 2.1798, 2.2951, 1.9203, -0.6713, -1.1606, -0.5188, -1.109, -1.3486, 0.1271, -0.2353, 1.6492, -0.2274]"
24,indecisiveness,APUM,2.4600945056299014e-05,99.9999507981099,115.12920544781218,"[-2.3412, -0.2897, 0.7093, -0.1276, 0.3796, 0.1957, 1.2697, 3.0254, 0.0768, 2.0244, 1.3684, 1.3751, -1.583, 0.0982, 1.4189, -0.3105, -0.8125, 0.0169, 0.1632, -0.073, -1.1443, -1.831, 1.5571, 0.8936, -2.0095, 0.086, -0.916, 0.997, -0.2287, 0.1304, -0.0016, -2.2886, -1.3642, 2.2784, 2.4605, 0.3233, -0.8146, -0.2568, 2.2827, 0.7249, 0.508, -0.9003, -0.542, -0.551, -3.1187, -1.6448, -1.0815, 0.7462, -1.3215, -1.9801]"
24,experimentation,Luce,-8.017356834276342,20.034713668552683,20.639883854540777,"[0.6104, 13.7701]"
24,experimentation,RUM,-112.63310392570479,229.26620785140958,229.87137803739768,"[-0.4362, 0.0627]"
24,experimentation,ARUM,-8.017356833608499,20.034713667216998,20.63988385320509,"[0.6104, 13.7697]"
24,experimentation,APUM,-7.19545692315689,18.39091384631378,18.996084032301873,"[0.5536, 12.4514]"
25,indifference,Luce,-10.144988387227908,24.289976774455816,24.89514696044391,"[-51.3385, 52.2783]"
25,indifference,RUM,-10.14498809835113,24.28997619670226,24.89514638269035,"[-0.5134, 0.5227]"
25,indifference,ARUM,-10.144988384363081,24.289976768726163,24.895146954714257,"[-51.3331, 52.272]"
25,indifference,APUM,-9.125602530474215,22.25120506094843,22.856375246936523,"[-46.3679, 47.205]"
25,indecisiveness,Luce,-1.717549524637907e-06,100.00000343509905,115.12925808480134,"[3.5775, -3.6956, -3.6272, 2.6343, -1.1956, 0.4943, 5.7682, 0.6187, 0.7358, -3.7421, 2.1429, -0.8646, -0.4562, 1.7999, 0.2008, -4.227, 2.5945, 4.334, -0.3019, -0.7322, 2.0268, -0.8073, -1.0761, 0.9279, 8.5887, -9.9886, 2.0574, -9.1417, 1.1268, -1.623, -2.2063, -0.6692, -1.4372, -0.1359, 0.4121, 6.2311, 3.9453, -3.453, -0.4268, -4.2304, -4.3028, 4.6443, -1.988, -1.9033, -0.8087, 3.5595, 1.2593, -1.5246, -0.3666, -0.101]"
25,indecisiveness,RUM,-128.94476517754384,357.8895303550877,373.01878500478995,"[0.0759, 0.6227, 0.289, -0.0995, -0.7214, 0.0785, 1.0944, 1.782, 0.2923, 0.7552, 0.2697, -0.0873, 0.5143, 1.1893, -0.8864, -1.4514, -0.533, 0.2117, 0.8699, -0.9895, -2.4886, -0.5094, -0.1939, -1.1623, -0.7561, 0.8673, 0.0781, 0.3456, -0.3557, -0.7541, -0.3629, 0.4989, -1.4913, 1.6502, 0.5749, -0.5359, 0.8134, 1.2223, -0.3303, -0.2166, 1.4935, 2.119, 0.0294, -1.1582, -0.4706, 1.033, -1.0302, -0.2083, 0.2926, -0.9227]"
25,indecisiveness,ARUM,-1.7718976985519464e-06,100.0000035437954,115.12925819349769,"[4.3476, -0.6817, 0.1341, 2.0624, -2.7409, 0.5304, 4.679, 1.04, -0.7775, -4.0597, 3.2563, 2.2077, 0.1889, -1.5861, -0.6377, -0.746, 0.4146, 1.4234, 0.0663, 0.3508, 1.0491, -1.8338, -2.6294, 0.8122, 1.2751, -1.0481, -0.8783, -1.1176, -1.6804, 1.7431, 0.2965, -0.9112, 0.4954, 2.8646, 2.1841, 1.5556, 1.8436, -0.7864, -1.5526, -1.5252, -1.3865, 2.2917, -0.1671, -0.6975, -1.3701, 1.3286, 2.0378, -1.4668, -0.1052, -0.7707]"
25,indecisiveness,APUM,1.1301352090447103e-05,99.99997739729582,115.12923204699811,"[2.8447, -1.6654, 0.4381, 3.5981, -0.5342, -0.2091, 2.1008, -0.656, -0.0194, -2.2091, 1.0836, -1.1278, -0.4153, -1.3171, -2.2731, -0.2255, 1.1184, 4.2262, 0.4406, -2.8966, 2.0829, -1.2443, -0.0914, 2.1044, 5.5758, -6.0829, -0.0489, -8.0688, 0.6102, -0.7441, 0.0407, 0.0783, 0.1208, 1.2434, 2.6785, 3.0776, 3.8571, -0.7311, -1.69, -0.3663, 0.1022, 1.8283, 0.0556, -0.4656, -0.9204, 2.7317, 2.6612, -2.5333, -3.1876, -0.1385]"
25,experimentation,Luce,-10.703288727688518,25.406577455377036,26.011747641365126,"[0.1322, 2.4212]"
25,experimentation,RUM,-77.06067453397029,158.12134906794057,158.72651925392867,"[-0.9117, 1.1206]"
25,experimentation,ARUM,-10.703288727694753,25.406577455389506,26.011747641377596,"[0.1322, 2.4213]"
25,experimentation,APUM,-9.630825376568769,23.261650753137538,23.86682093912563,"[0.1201, 2.1923]"
